hour,day_of_week,zone_type,traffic_density,nearby_events,temperature,wind_speed,noise_db
2,Saturday,park,75.87941427043128,1,21.732112995217733,19.578889082256712,65.01977730044783
16,Thursday,transport,95.31110852819305,0,39.98248689908746,9.169922177773719,93.4889182423243
0,Sunday,industrial,5.4134408402320755,1,29.74382136330264,7.151570764604045,63.48289433689923
15,Tuesday,industrial,59.685686078449095,2,32.02885180826115,14.644356285817965,101.04721200271209
11,Saturday,commercial,42.784057062705294,3,32.06015404888294,6.484614828191391,84.14522917540222
18,Sunday,transport,33.0632954859542,3,36.131294893929535,14.511108249455187,84.2789706425366
21,Sunday,industrial,9.031856029907303,3,15.24181347117298,28.698195163907158,85.15288719951606
22,Sunday,industrial,56.265411967130916,2,20.506173510784294,25.193521068521715,101.01143210140742
21,Saturday,commercial,47.90407256746136,4,31.63835000425035,28.24892758500067,88.75234198773558
13,Tuesday,park,10.455445815102426,0,37.378643420614196,24.189869245420756,52.06735364984734
5,Sunday,industrial,61.24895070970834,3,32.1334695480339,10.6425280783883,88.63913141306959
5,Sunday,residential,73.79531202529385,1,25.337282287342003,24.361357156546774,63.40068488891346
12,Wednesday,residential,76.72783010536483,0,24.03888739675654,27.687472306596423,76.69849556489535
18,Thursday,park,90.53731882624274,1,33.44870020708301,28.411073635111634,78.20504493248706
21,Saturday,transport,40.94707418887772,0,33.53094242842984,20.49593552054991,80.58078412190308
7,Saturday,commercial,95.3072768622137,0,30.17644981264226,6.340999314453395,90.1033764890928
1,Friday,residential,86.5429405082686,1,22.286675602433426,1.1918746009407255,68.1910312364591
20,Saturday,residential,29.650157102393905,1,38.12887045976359,4.416006844804673,70.0877485738699
0,Tuesday,park,15.928303734945848,0,28.796998552965977,28.966407536818362,44.52691893449293
14,Saturday,transport,43.53893961280134,3,34.76230890620826,13.862904725783082,95.81112774741982
0,Wednesday,transport,40.18987079559666,1,20.35770655404579,25.649580444961725,70.47004812230094
4,Thursday,park,57.57193053312043,2,23.601019715368196,13.951324606748733,63.24812930098822
15,Thursday,residential,58.3386232327748,2,36.86448790968356,19.82452750379518,85.4101652693345
18,Saturday,commercial,74.99869843799752,0,16.25267574849921,0.7242233136700094,88.04344292822994
3,Sunday,residential,50.98899482056102,4,27.807882781416552,7.495948281581003,64.32500539823114
2,Monday,transport,10.482264094076555,0,27.042636996100228,13.088078401277677,62.08048895832778
16,Monday,residential,85.8291335553106,0,33.780754722702056,18.918931414624897,77.13828406873117
16,Sunday,commercial,30.976458318518706,3,22.04734426498331,5.145635641595355,80.63341127594327
11,Sunday,industrial,97.1297460306592,3,20.476670546489988,22.936543928114702,106.89132141188418
13,Sunday,residential,11.786010867977016,4,38.15332096933084,10.93214118408712,72.71804331794729
20,Tuesday,park,95.82511722325032,4,29.29274129896162,24.523058077016533,83.80120219029676
5,Monday,industrial,9.101180688251699,4,17.617239207091362,2.9390727118520186,77.70890745200232
2,Sunday,park,23.103613794705947,4,19.825904055358027,20.392697630471158,59.359411102804756
8,Tuesday,park,4.657994208654159,4,39.97065148785621,8.799849996195306,68.5807263749345
4,Friday,park,70.5113146638995,0,19.89022490630481,23.86149522367854,52.355931379244105
23,Tuesday,residential,85.02987365717918,0,30.26188778384197,12.065112811272318,59.91787302816151
16,Monday,transport,43.40710818159804,2,25.50320197489045,19.960488967906993,87.0946768265527
13,Saturday,industrial,92.85220750424297,2,37.139977371245884,28.029158059094204,110.0
20,Friday,commercial,59.029907175559956,1,33.87921480738319,0.6187989604129307,89.32033812266286
2,Monday,transport,63.00071354465232,0,29.923784906545393,0.33350347003120895,75.89371251704138
0,Tuesday,residential,84.54192017007699,4,15.268474544949562,23.108377565301403,78.94659191561426
19,Wednesday,park,29.68002050518389,1,36.99488018733649,19.391791545242345,68.98702096255624
20,Thursday,commercial,35.42657213276258,3,26.116686770967906,8.78939161513298,83.19383912717699
22,Monday,industrial,90.59519191946444,0,38.28944132546441,14.831901083227873,99.84463187912803
0,Sunday,transport,90.09634960387638,2,27.38847532135503,1.2580699679660623,84.46151247648659
2,Tuesday,transport,97.64827762008709,0,32.35561222956814,5.773368160837223,85.5933810385707
17,Sunday,commercial,90.18383164416711,0,16.732316236666055,12.734891235815024,91.51649622597
9,Sunday,residential,12.73720360333609,0,33.62879133816965,25.021332486644468,61.29609827435111
21,Sunday,industrial,82.37242861369873,0,23.449900782798075,14.390015485802545,98.36008032234541
2,Sunday,commercial,40.9838478109594,3,23.78397535829452,17.59087513577936,73.18150064217878
7,Sunday,park,99.08013559459378,2,17.96639611773475,26.212613759813415,84.57247204993182
13,Friday,industrial,47.22809643288011,0,18.671428716005057,9.264567407665359,88.68031440720657
23,Monday,transport,55.38360825022206,3,19.643976405155254,21.02097963306168,80.4111118021521
17,Monday,commercial,52.97749152567985,1,23.20515421428556,25.8500177603476,78.79234271110204
14,Thursday,transport,32.17370298582778,0,37.29924781939013,6.078471020885302,79.23215643743913
21,Tuesday,transport,7.502208889291817,3,24.206505955752014,10.694344954434975,82.9370911354598
22,Wednesday,transport,89.56512304019185,4,33.109067664080456,29.394305216680653,105.90520218140182
1,Friday,residential,80.26758125262869,1,17.068687597246786,29.496556943886333,72.81064245558449
9,Tuesday,transport,13.952678055966928,2,29.777469981799815,6.696897908818137,80.20046063958065
1,Friday,park,77.67682713500729,0,27.04728078176099,1.9933751667788435,56.42264160778633
16,Monday,park,62.584666605061,0,39.44894867386262,8.127648339301587,66.80363791084827
7,Sunday,industrial,40.91437879176223,3,36.15519424697408,11.931958719110618,100.38584831538209
0,Thursday,transport,25.40211490955627,2,26.370744310966245,13.23016802793491,66.1462140985414
8,Thursday,transport,85.97287835022325,4,34.378569101133465,18.56418921991271,108.68615500904113
10,Saturday,commercial,70.01882592940531,1,19.82596853234444,26.98508280394639,91.65475629399825
21,Wednesday,residential,54.773990946913685,2,29.05840818479445,9.910440357214874,79.09484449831294
15,Thursday,industrial,60.95685338984641,0,16.865476389217704,25.499536064976255,91.59902412424985
6,Sunday,transport,9.106618208218098,3,23.702225806292077,2.804367627798807,69.24965068579819
9,Monday,commercial,47.39197609111919,4,20.646554540554256,1.2562409691964416,91.68492219493825
22,Wednesday,residential,19.3700292785702,3,32.972745383130274,15.121355493703838,64.65118302776382
2,Tuesday,industrial,20.838367900882538,1,27.252267280359035,1.7898666999181467,72.92130718780669
17,Sunday,industrial,66.13039622868668,2,33.77676197120026,11.774694037026904,98.99836140173505
23,Sunday,transport,91.1256151834288,3,27.88238594078614,26.903343506077032,90.81087329081723
12,Thursday,industrial,40.375661047834654,3,17.162111053790962,7.244491086224201,97.04109444402644
6,Wednesday,commercial,20.774927301219037,0,33.38419124331317,21.179273253747095,54.636802384353494
3,Monday,industrial,64.87469372366542,3,35.83073159969514,9.070961771702006,90.7331312830792
12,Saturday,park,87.11870463503178,4,37.588280647819815,1.347601657264068,84.82409011245818
19,Friday,commercial,74.83188011224908,2,29.299798632667702,16.70071744230928,91.72642250631866
0,Friday,residential,86.87572305365872,1,33.83963397498738,25.045604716102552,72.73988652181421
7,Monday,residential,53.655467101079935,3,33.80110842206568,12.284053450278583,80.17247116976938
13,Monday,transport,75.1876244369191,4,18.893743994973608,18.51881479374261,101.38584478862956
15,Friday,transport,14.006455935893648,1,19.10551718648927,27.000707929731778,77.4381214318767
13,Saturday,park,34.82746153631915,4,16.772137645228153,23.690835382109633,73.65319976291708
11,Wednesday,residential,38.95491644815225,3,22.99784087850754,5.8162919817845795,70.92841716696073
18,Friday,residential,51.12957462460346,3,26.837714693526614,22.001518780950175,84.30172515077673
22,Monday,residential,92.90763602568236,2,39.94744631885543,15.05679075480456,94.24050150062428
14,Thursday,residential,87.42965602221743,0,25.77483355170424,22.379004236582542,81.58889903601012
1,Tuesday,industrial,13.452549228918453,4,33.15606471268427,14.835466515666546,75.43551978984925
1,Saturday,commercial,17.27896518824632,0,32.33492565681337,3.8387449232490853,55.25252182051427
22,Sunday,commercial,35.76405495889114,0,20.11204875626449,17.097283400677174,78.40836944307942
21,Saturday,park,29.07438658906739,1,16.46267878623591,14.764019771920196,63.080144025654526
18,Thursday,industrial,61.47709531562623,1,28.650168788339684,15.537652009243253,97.16081319640536
21,Thursday,residential,90.2776047764545,4,32.507639807861906,26.367073609376106,98.23027167384949
21,Sunday,residential,96.22915416725868,0,39.9562947546564,26.84511140118754,87.26156262786316
16,Monday,transport,65.36029525352265,2,23.96527630702927,13.60611320297155,92.72834752093813
19,Friday,transport,83.81592014010867,0,37.40911405202742,13.671961238402652,97.80696353780127
9,Wednesday,park,52.52022002307971,1,24.54831139672966,15.45560876617848,72.2109278273664
5,Saturday,residential,20.832694686003972,0,32.23529271076282,15.587678350027709,47.08458750168832
14,Sunday,park,52.46884120934774,3,29.956323262926297,28.51161432537338,76.53775261465547
21,Saturday,industrial,55.508260143765106,3,16.324469832564922,19.482014021324805,99.73016379985901
10,Thursday,commercial,74.24575642135565,2,16.959710674256463,8.32370984663832,89.6604662288286
4,Friday,residential,21.98829897073491,4,15.519102243111524,15.946103908619698,64.25832537783752
0,Saturday,industrial,36.83103820867317,0,24.27085211484974,18.816707487239487,67.03092552584864
7,Wednesday,residential,36.40274692145663,3,33.64502621915027,19.193151630418935,79.96460035578652
20,Thursday,transport,95.94395957411649,4,19.318884849768068,17.55762678714548,110.0
11,Wednesday,park,44.394496032671896,3,30.146324209597395,5.332084638646121,76.06066769590369
11,Friday,transport,75.50939672981465,4,22.220694500776947,1.0077956723852244,104.72156698425879
4,Saturday,commercial,75.0811381374439,4,34.9248155994768,10.135291571005633,87.33657377985367
6,Tuesday,transport,26.554418480324138,3,34.959903725074774,12.825664636807607,73.31288890582218
3,Saturday,residential,57.18696893717321,1,34.38536287416059,1.8541271872825982,58.14796085650317
5,Friday,transport,89.43028933186481,4,28.12083784503442,24.449020140595383,94.23144556390038
12,Saturday,residential,47.51977194569494,0,22.11416775199629,10.322323125308213,68.82714035853873
19,Sunday,commercial,94.5117507342546,3,35.23610109696587,27.408982385355138,104.28246659228135
14,Saturday,transport,21.44582293241616,1,19.652514048481038,4.632303235267955,79.85837054224554
2,Monday,park,7.415910577403073,3,22.243990050716402,1.708048708119403,47.08324382491956
22,Saturday,park,89.14538731447493,2,19.59869265401554,14.469483131589653,79.66600162954563
7,Saturday,park,84.76811979622167,0,31.855254009691194,5.673880104771199,71.59604029902971
19,Wednesday,transport,99.25898759338448,2,32.15590070289545,28.121978267335834,105.98957976411036
15,Tuesday,transport,67.93934881124261,4,31.312749819668827,0.30910195361216863,102.92646097650434
12,Wednesday,transport,93.66879266671495,4,25.390036671616695,12.37859025177105,106.94593593856897
17,Wednesday,residential,82.69490250841109,2,17.50427518003583,27.80243314035505,87.52314046563961
9,Thursday,commercial,84.44263331200868,2,37.77923961287553,11.53254620189305,98.17792379953067
18,Monday,park,56.914157045426826,4,27.693274100305956,2.7932784180138226,79.54264771620892
16,Wednesday,residential,38.23645979167109,1,25.174304872777288,9.086848285853613,69.51815367669829
23,Sunday,park,93.45580725432818,0,29.72062233120733,14.940311815033004,59.234251428569934
18,Friday,residential,43.211717561589445,3,19.819760895477646,5.554550620299993,73.11072503862032
22,Sunday,transport,53.881936724966906,2,18.31371947762186,13.996851154297858,93.34870786029936
4,Friday,park,44.611430712518775,0,25.13813053644859,25.090295873575126,45.89936531433651
20,Saturday,transport,56.48183139601971,3,20.680517352497763,26.17853910589839,93.67126011753727
22,Thursday,park,47.05050789923272,3,21.107257363429113,1.4778220413219634,73.95151378444291
8,Monday,industrial,4.796755857947588,2,37.31278719446323,4.827100741577205,88.55198425010119
11,Sunday,residential,88.20481860076987,1,28.268979429645622,8.258704073004125,83.26912229637811
20,Monday,industrial,44.43938189157698,1,27.08672660808378,17.845975526628052,97.48385058745498
0,Sunday,residential,58.894364850734874,0,32.236989843214936,10.829842763774014,57.439540566272676
0,Saturday,commercial,13.918780275798703,0,38.78870284191849,25.321227403382263,55.867193697922595
14,Friday,park,0.3387847982639136,4,17.8049641117641,21.50015604848813,64.98078397297259
1,Tuesday,commercial,24.529009364364295,1,35.838364177731435,3.013680693405246,63.45625522891163
21,Thursday,commercial,70.45860321333502,0,29.600479496696146,18.736725075362735,87.15477508935668
15,Sunday,residential,9.91945301128786,4,18.65413384529593,3.3903787604093525,69.28677874878423
7,Sunday,industrial,90.88874403864679,3,22.42873296722479,7.651070089093802,110.0
12,Saturday,transport,21.50225693561846,0,27.05903541161849,5.336119006026841,77.72269936588648
20,Thursday,residential,20.45936142917758,4,32.279428614435574,5.191858476021149,71.83021107071116
0,Friday,transport,18.15079616214955,1,21.065175423836305,18.491865743305777,67.67250234929459
15,Friday,commercial,1.3981712971364746,3,28.371970386689746,16.908147676624846,75.79164730264958
6,Sunday,transport,77.18054684782346,0,32.116790685396545,5.280844583631806,75.90659447003036
4,Tuesday,industrial,87.50345312452585,1,26.218518771187654,29.705184162552953,86.65256083777955
21,Tuesday,residential,61.416270261619886,3,36.57564902800439,12.655101971048813,88.301630950733
22,Monday,industrial,18.819998167986228,2,36.73647757101011,2.912079844648099,85.1681543495784
2,Thursday,industrial,28.527799694087975,1,26.767280441011145,3.6170705086534536,73.8171750658173
11,Thursday,residential,47.592669736496326,2,39.323142760222495,17.516811411797843,76.40836257569633
15,Friday,industrial,95.43459516233008,0,16.889627310136184,29.372082101504184,105.78722727972709
18,Monday,park,24.73513718177428,4,15.084059458073416,17.158533048575933,75.15598192421234
4,Saturday,park,73.16459039198881,0,24.516706595097975,28.471244298499116,59.94132536114824
21,Thursday,park,43.94482232929203,1,30.02742653431273,13.323985522740804,68.69075887032004
13,Monday,transport,29.78473483600218,2,30.730003936241523,13.07523310956036,84.34480221531149
4,Monday,industrial,45.59159370221138,2,26.911143407345715,15.000220779476468,77.68375846921344
14,Sunday,residential,7.120671754123253,3,18.122082831016154,20.922763744666657,73.39459857295861
